source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,teff_val,a_g_val
1995061791323517184,359.3372696476084,0.018717227730759584,56.77714062007178,0.015901264027355175,0.5216172043911769,0.024577216553026162,14.28714,0.9452286,,,NOT_AVAILABLE,115.53952384760278,-5.316269574450587,5307.75,
1995021384269009920,359.58205857335724,0.07596817381086082,56.84382808568623,0.0660749171781932,0.07308213041550374,0.1046535482576206,17.557863,1.272646,,,NOT_AVAILABLE,115.68505244248738,-5.27878454841532,,
1995014477961667200,359.2799222525097,0.02640370267000119,56.71978124350528,0.024287122927254916,0.4012473198305162,0.03290005520745241,12.6707945,1.5036659,,,NOT_AVAILABLE,115.49657688204137,-5.365771008392761,4392.3335,
1995010006890066048,359.2829509731681,0.030932719209620742,56.6037042676765,0.02896610081727504,1.3965994345549186,0.04622731600775328,15.810783,1.4116964,,,NOT_AVAILABLE,115.47373971497257,-5.479611935294521,4435.0,0.4285
1995015474394278784,359.52749702445396,0.024930464423990464,56.652355977533276,0.021136460871717055,0.8296086256239835,0.031320796021603585,15.18959,1.0311003,,,NOT_AVAILABLE,115.61608366433981,-5.460006972982476,5163.0,
1995020555330807424,359.711334810089,0.054286450198499286,56.82536912999428,0.04263952959637141,0.18604471322795263,0.07046114170788649,16.69592,0.98314095,,,NOT_AVAILABLE,115.75079192091478,-5.311302223147123,5288.315,
1995021384269010304,359.59019073363527,0.06200988384826934,56.84522006468468,0.06182585909580179,2.685666094584065,0.09097687453538494,16.474121,1.8161154,,,NOT_AVAILABLE,115.68971077417322,-5.278334877162426,4419.0,
1995010595311368192,359.3871827842698,0.1227011381657572,56.66503281917513,0.1398921467896508,0.5201833124827161,0.1874989557409674,17.965422,,,,NOT_AVAILABLE,115.54293411467003,-5.431624405106652,,
1995013962565659392,359.45816337396633,0.20233019685077405,56.721236344117926,0.1050480261005282,-0.26306522920352693,0.20759175462420756,17.979279,,,,NOT_AVAILABLE,115.5929589680147,-5.384743797040194,,
1995016780056038656,359.58178981140213,0.08030014063955902,56.737977223585,0.07306374551231701,0.7193311848908573,0.11012324163956494,17.601141,1.4433346,,,NOT_AVAILABLE,115.6630832318813,-5.382350692451142,,
1995041519076883328,358.95356938742935,0.0660712598664996,56.78635197866066,0.05664334898410886,0.2011978384226435,0.08724116221773824,17.360971,1.2371044,,,NOT_AVAILABLE,115.33517664618228,-5.262726108157463,,
1995037121030496896,358.9371820658097,0.07046564612413934,56.680595285250334,0.06671390989610317,0.31935638977920167,0.10615208389346761,17.496647,1.3140602,,,NOT_AVAILABLE,115.30353078441914,-5.3640789963857785,,
1995013515889060480,359.3601639167343,0.015546174471596966,56.700000747959855,0.013547787436157782,0.5609472019589717,0.02122954329062519,13.388729,1.1999493,,,NOT_AVAILABLE,115.53567706323835,-5.394330824935749,4900.73,
1995061413361541376,359.1817692286742,0.08122336252138045,56.789584248073915,0.05168219373134223,-0.1624866942932307,0.09840499802271946,16.0865,,,,NOT_AVAILABLE,115.45851119599281,-5.286200581177685,,
1995012519456376576,359.01400437937536,0.05328927715981262,56.63587780860171,0.04735505966926735,2.4277904861402866,0.0835814237950491,16.737617,2.3518171,,,NOT_AVAILABLE,115.33532034861264,-5.416812853387942,3406.6667,
1995014306162974976,359.44952544070696,0.016374241199841957,56.75813121300912,0.013636141533778472,0.47101853307675273,0.021216254511701733,14.225719,0.94237804,,,NOT_AVAILABLE,115.5959839862461,-5.347668147345998,5256.0,
1995020697074734464,359.6533567972583,0.05739782475505902,56.82156332035995,0.037687858181073536,0.4047715451063112,0.06280488536456974,14.01936,0.74309826,,,NOT_AVAILABLE,115.71881807892716,-5.308563607030286,5952.0,
1995059897230524160,359.1081664626684,0.128686265813075,56.70301601420836,0.09629544499105122,0.3245057894731292,0.15873296017509614,18.188303,1.4433556,,,NOT_AVAILABLE,115.4004723482524,-5.362249725007681,,
1995013996925398272,359.4864481322214,0.0140806497208051,56.728082520409025,0.012461991176046,0.4562451826405341,0.01852439533305295,13.76577,1.0098658,,,NOT_AVAILABLE,115.60963223679305,-5.381257816826274,5253.3335,
1995009701958230528,359.3972624355578,0.028886897243919567,56.62610202462335,0.02302114313396043,0.469781220077943,0.0394337388443954,15.288873,0.9044094,,,NOT_AVAILABLE,115.54023661021697,-5.470855887504861,5571.9937,
1995021315549534976,359.5025953595497,0.10365285754521766,56.8223135775854,0.08657781238116691,0.7976532050190126,0.13415815546008603,17.609552,1.2024689,,,NOT_AVAILABLE,115.6378811271191,-5.290888177502415,,
1995017020582371840,359.6224016637837,0.048204757802156134,56.75991603715582,0.04511187337603149,0.24027098332803531,0.06334680740095859,16.735846,1.0873318,,,NOT_AVAILABLE,115.6894916338471,-5.365442675677074,5013.7563,
1995015474394278016,359.50283387812124,0.04234993659946102,56.647816154811125,0.03447687157361417,1.1141806381030925,0.05618756710168079,16.54875,1.7282724,,,NOT_AVAILABLE,115.60181534039428,-5.461651308183593,4082.0,1.585
1995012519456376192,359.0181712655729,0.04367993840375429,56.63726130426528,0.03948492422477653,0.1308043309313098,0.07291518117456834,16.64925,1.4374933,,,NOT_AVAILABLE,115.33786617947017,-5.415951548642718,4450.75,
